word,phonetic,meaning,example,level,source,source_url,source_pdf_page
screw,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
script scripture,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
sea,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
seal,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
search,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
season seasonal,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
seat,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
second,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
secondary,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
second-hand,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
secret secrecy secretive,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
secretary secretarial,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
section,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,120
sector,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
secure security,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
see,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
seed seedling,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
seek,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
seem seeming seemingly,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
segment segmental,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
seize seizure,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
seldom,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
select selection selective,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
self selfish selfless,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
sell,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
semester,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
seminar,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
senate senator,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
send,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
senior seniority,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
sense sensible sensor,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
sensitive sensitivity,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
sentence,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
separate separation separatist,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
September,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
sequence sequential,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
series,官方词表未提供读音,官方《全国大学英语四、六级考试大纲（2016年修订版）》词表词目；官方未提供释义,官方词表只列词形，不列例句,1,全国大学英语四、六级考试大纲（2016年修订版）,https://cet.neea.edu.cn/res/Home/1704/55b02330ac17274664f06d9d3db8249d.pdf,121
